,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
306,2013-05-03,16.5,8.9,0.0,0.0,0.0,0.0,3,15.9,33.5,94
307,2013-05-04,18.6,6.2,0.0,0.0,0.0,0.0,0,16.6,34.2,97
308,2013-05-05,15.5,6.5,0.0,0.0,0.0,0.0,2,13.9,28.1,91
309,2013-05-06,19.0,6.4,0.0,0.0,0.0,0.0,3,12.8,24.1,105
310,2013-05-07,20.3,7.9,0.0,0.0,0.0,0.0,3,13.9,25.2,92
311,2013-05-08,18.5,12.2,20.2,20.2,0.0,12.0,63,15.0,30.2,92
312,2013-05-09,19.2,11.0,6.0,6.0,0.0,10.0,55,10.2,23.0,354
313,2013-05-10,25.2,9.8,0.0,0.0,0.0,0.0,3,11.6,23.4,216
314,2013-05-11,21.4,15.0,16.5,16.5,0.0,18.0,63,16.4,45.0,194
315,2013-05-12,19.6,11.0,0.4,0.4,0.0,2.0,51,24.6,47.9,268
316,2013-05-13,12.7,6.7,0.0,0.0,0.0,0.0,3,20.2,41.8,282
317,2013-05-14,14.3,4.9,0.0,0.0,0.0,0.0,3,16.4,32.4,298
318,2013-05-15,21.1,6.0,0.3,0.3,0.0,2.0,51,17.0,45.0,190
319,2013-05-16,25.6,11.6,0.0,0.0,0.0,0.0,3,14.0,27.7,261
320,2013-05-17,21.1,12.1,0.0,0.0,0.0,0.0,3,14.9,28.1,333
321,2013-05-18,19.8,12.7,0.7,0.7,0.0,3.0,51,11.6,23.4,155
322,2013-05-19,15.7,13.1,2.4,2.4,0.0,11.0,51,15.9,32.4,120
323,2013-05-20,24.4,13.8,0.0,0.0,0.0,0.0,3,10.7,19.1,236
324,2013-05-21,29.2,16.2,0.0,0.0,0.0,0.0,3,13.2,25.2,226
325,2013-05-22,29.9,18.2,1.5,1.5,0.0,3.0,53,14.3,28.4,172
326,2013-05-23,24.6,18.3,15.7,15.7,0.0,18.0,63,18.6,50.4,192
327,2013-05-24,18.6,7.9,7.4,7.4,0.0,15.0,55,24.1,46.8,307
328,2013-05-25,11.6,7.0,10.8,10.8,0.0,20.0,53,31.6,78.5,317
329,2013-05-26,18.1,8.4,0.0,0.0,0.0,0.0,3,29.4,57.2,302
330,2013-05-27,22.0,7.0,0.0,0.0,0.0,0.0,3,13.3,26.3,266
331,2013-05-28,18.6,10.4,5.3,5.3,0.0,8.0,61,9.3,19.1,153
332,2013-05-29,28.0,13.1,0.1,0.1,0.0,1.0,51,11.2,24.8,221
333,2013-05-30,31.7,18.2,0.0,0.0,0.0,0.0,2,13.3,22.7,248
334,2013-05-31,31.9,18.0,0.0,0.0,0.0,0.0,3,12.3,23.8,223
335,2013-06-01,31.4,19.0,0.0,0.0,0.0,0.0,2,13.8,24.8,212
336,2013-06-02,30.8,21.4,5.4,5.4,0.0,5.0,61,18.5,37.4,213
337,2013-06-03,24.3,20.0,23.8,23.8,0.0,10.0,63,15.9,30.2,245
338,2013-06-04,22.6,13.7,0.0,0.0,0.0,0.0,2,18.4,37.1,325
339,2013-06-05,21.5,12.2,0.0,0.0,0.0,0.0,3,13.5,26.6,83
340,2013-06-06,21.1,12.0,1.4,1.4,0.0,3.0,53,18.4,36.4,122
341,2013-06-07,16.4,14.9,45.0,45.0,0.0,24.0,63,23.2,41.8,73
342,2013-06-08,23.4,13.4,6.2,6.2,0.0,6.0,61,25.9,49.7,312
343,2013-06-09,25.7,14.3,0.0,0.0,0.0,0.0,3,12.0,22.3,268
344,2013-06-10,20.1,17.3,23.6,23.6,0.0,14.0,63,18.4,41.8,99
345,2013-06-11,25.6,19.4,7.6,7.6,0.0,9.0,63,24.1,48.6,246
346,2013-06-12,23.6,17.1,0.0,0.0,0.0,0.0,3,24.2,47.5,306
347,2013-06-13,18.1,13.5,31.1,31.1,0.0,16.0,63,27.0,52.2,90
348,2013-06-14,21.4,12.1,5.6,5.6,0.0,8.0,61,27.4,53.3,352
349,2013-06-15,25.0,14.8,0.0,0.0,0.0,0.0,3,15.0,28.8,299
350,2013-06-16,26.8,13.8,0.0,0.0,0.0,0.0,3,19.1,35.6,235
351,2013-06-17,28.2,17.1,0.0,0.0,0.0,0.0,3,15.3,30.6,239
352,2013-06-18,26.1,17.8,3.2,3.2,0.0,8.0,53,16.0,33.8,65
353,2013-06-19,23.7,15.3,0.0,0.0,0.0,0.0,3,16.6,34.2,11
354,2013-06-20,25.0,13.4,0.0,0.0,0.0,0.0,3,14.3,28.4,196
355,2013-06-21,26.6,14.6,0.0,0.0,0.0,0.0,3,13.4,27.7,207
356,2013-06-22,27.6,14.8,0.0,0.0,0.0,0.0,3,14.0,28.8,198
357,2013-06-23,29.6,18.3,0.2,0.2,0.0,1.0,51,18.0,32.0,209
358,2013-06-24,33.3,21.1,1.2,1.2,0.0,2.0,55,13.9,32.8,245
359,2013-06-25,32.4,19.9,0.0,0.0,0.0,0.0,3,21.0,38.2,250
360,2013-06-26,31.6,22.6,3.4,3.4,0.0,5.0,55,16.3,29.2,258
361,2013-06-27,29.0,21.7,11.9,11.9,0.0,11.0,63,21.9,32.8,148
362,2013-06-28,28.5,21.6,12.0,12.0,0.0,12.0,63,20.7,42.1,218
363,2013-06-29,27.6,21.6,2.0,2.0,0.0,5.0,61,14.6,38.2,208
364,2013-06-30,26.9,20.6,4.6,4.6,0.0,9.0,61,18.1,35.3,165
365,2013-07-01,26.0,22.3,14.5,14.5,0.0,18.0,63,14.8,41.8,173
366,2013-07-02,26.3,22.5,9.2,9.2,0.0,17.0,63,15.2,37.8,192
367,2013-07-03,27.2,21.9,6.2,6.2,0.0,11.0,61,15.7,32.0,216
368,2013-07-04,30.1,22.8,0.0,0.0,0.0,0.0,3,16.8,32.4,226
369,2013-07-05,31.5,22.7,0.0,0.0,0.0,0.0,2,14.3,27.0,227
370,2013-07-06,32.6,23.7,0.0,0.0,0.0,0.0,3,14.8,30.6,251
371,2013-07-07,33.0,24.0,0.2,0.2,0.0,1.0,51,13.6,25.2,240
372,2013-07-08,30.2,22.9,0.2,0.2,0.0,1.0,51,14.0,26.6,253
373,2013-07-09,30.5,22.1,0.6,0.6,0.0,1.0,53,11.0,24.8,234
374,2013-07-10,28.4,23.3,17.6,17.6,0.0,7.0,65,18.2,43.9,218
375,2013-07-11,28.2,22.7,5.4,5.4,0.0,6.0,61,13.3,28.1,273
376,2013-07-12,24.6,20.5,10.3,10.3,0.0,12.0,61,20.0,42.1,49
377,2013-07-13,26.8,20.5,9.3,9.3,0.0,20.0,61,20.6,43.9,93
378,2013-07-14,30.9,21.9,0.0,0.0,0.0,0.0,3,11.1,27.4,253
379,2013-07-15,32.6,23.4,0.0,0.0,0.0,0.0,2,13.0,24.5,295
380,2013-07-16,32.5,23.3,0.0,0.0,0.0,0.0,1,12.6,24.5,346
381,2013-07-17,32.9,23.0,0.0,0.0,0.0,0.0,2,10.9,24.5,309
382,2013-07-18,34.7,25.1,0.2,0.2,0.0,1.0,51,11.7,23.8,275
383,2013-07-19,34.9,25.7,0.7,0.7,0.0,2.0,51,19.9,42.1,237
384,2013-07-20,32.6,23.7,12.4,12.4,0.0,4.0,63,20.5,46.1,246
385,2013-07-21,29.1,23.6,1.7,1.7,0.0,2.0,61,10.9,26.3,85
386,2013-07-22,28.2,22.8,5.4,5.4,0.0,9.0,61,11.5,23.8,99
387,2013-07-23,29.7,23.1,24.5,24.5,0.0,11.0,63,13.4,34.2,247
388,2013-07-24,27.9,21.1,0.0,0.0,0.0,0.0,3,17.3,37.4,315
389,2013-07-25,20.3,18.5,0.9,0.9,0.0,3.0,53,18.4,37.4,25
390,2013-07-26,27.2,17.8,0.0,0.0,0.0,0.0,3,13.4,28.1,353
391,2013-07-27,26.8,17.3,0.0,0.0,0.0,0.0,3,14.9,33.5,184
392,2013-07-28,25.9,18.7,3.5,3.5,0.0,7.0,55,16.6,33.1,157
393,2013-07-29,27.9,20.0,15.9,15.9,0.0,7.0,63,15.6,28.8,257
394,2013-07-30,26.0,16.8,0.0,0.0,0.0,0.0,3,12.1,26.6,296
395,2013-07-31,26.4,16.4,0.0,0.0,0.0,0.0,3,10.9,21.6,240
396,2013-08-01,23.6,18.9,9.2,9.2,0.0,9.0,61,15.0,39.2,170
397,2013-08-02,27.5,18.7,0.0,0.0,0.0,0.0,3,18.3,34.6,269
398,2013-08-03,24.0,19.0,2.7,2.7,0.0,7.0,55,14.1,33.5,242
399,2013-08-04,24.9,16.7,0.0,0.0,0.0,0.0,1,16.5,31.7,314
400,2013-08-05,24.7,15.1,0.0,0.0,0.0,0.0,3,14.1,30.2,313
401,2013-08-06,25.1,16.4,0.0,0.0,0.0,0.0,3,14.1,26.6,147
402,2013-08-07,23.9,17.6,0.2,0.2,0.0,2.0,51,16.5,33.5,155
403,2013-08-08,27.8,20.4,11.8,11.8,0.0,11.0,63,16.5,33.1,182
404,2013-08-09,28.1,21.5,9.3,9.3,0.0,15.0,61,18.8,36.7,203
405,2013-08-10,27.8,19.7,0.0,0.0,0.0,0.0,3,16.2,30.6,305
406,2013-08-11,25.5,16.1,0.0,0.0,0.0,0.0,3,11.8,24.5,294
407,2013-08-12,26.4,19.6,2.5,2.5,0.0,7.0,53,9.2,20.5,175
408,2013-08-13,25.3,20.1,13.4,13.4,0.0,8.0,63,10.1,65.9,183
409,2013-08-14,22.9,16.2,0.0,0.0,0.0,0.0,3,25.5,49.7,313
410,2013-08-15,24.2,13.5,0.0,0.0,0.0,0.0,2,11.2,23.8,298
411,2013-08-16,25.0,14.6,0.0,0.0,0.0,0.0,3,10.0,23.8,208
412,2013-08-17,26.3,14.4,0.0,0.0,0.0,0.0,3,8.3,19.8,200
413,2013-08-18,24.2,17.3,0.5,0.5,0.0,2.0,51,8.9,16.6,53
414,2013-08-19,26.9,16.8,0.4,0.4,0.0,1.0,51,12.2,21.6,263
415,2013-08-20,29.6,17.3,0.0,0.0,0.0,0.0,1,10.1,19.1,287
416,2013-08-21,30.8,17.6,0.0,0.0,0.0,0.0,3,9.0,21.6,261
417,2013-08-22,27.8,21.7,4.2,4.2,0.0,7.0,55,14.3,26.3,224
418,2013-08-23,26.6,20.3,0.0,0.0,0.0,0.0,3,16.0,30.2,346
419,2013-08-24,25.1,16.9,0.0,0.0,0.0,0.0,0,15.6,30.6,34
420,2013-08-25,27.1,14.7,0.0,0.0,0.0,0.0,3,13.8,26.3,239
421,2013-08-26,27.7,18.1,0.6,0.6,0.0,3.0,51,16.4,30.6,240
422,2013-08-27,29.2,20.3,2.0,2.0,0.0,5.0,53,18.7,36.0,311
423,2013-08-28,28.4,20.4,1.4,1.4,0.0,4.0,53,6.6,17.6,91
424,2013-08-29,25.9,20.4,0.7,0.7,0.0,4.0,51,12.1,25.9,71
425,2013-08-30,28.2,19.5,0.0,0.0,0.0,0.0,3,13.8,27.7,219
426,2013-08-31,29.1,21.1,0.6,0.6,0.0,2.0,53,15.1,28.8,217
427,2013-09-01,28.0,21.8,3.2,3.2,0.0,6.0,61,10.0,24.8,180
428,2013-09-02,26.1,22.1,6.9,6.9,0.0,10.0,61,8.2,16.9,169
429,2013-09-03,26.5,20.2,4.1,4.1,0.0,6.0,61,14.0,31.3,297
430,2013-09-04,26.7,17.0,0.0,0.0,0.0,0.0,0,13.0,27.4,280
431,2013-09-05,24.0,16.8,0.0,0.0,0.0,0.0,3,15.7,31.0,304
432,2013-09-06,20.5,12.7,0.0,0.0,0.0,0.0,2,14.4,27.4,360
433,2013-09-07,25.2,11.9,0.0,0.0,0.0,0.0,3,9.5,22.0,234
434,2013-09-08,26.2,16.8,0.2,0.2,0.0,1.0,51,18.7,33.8,309
435,2013-09-09,21.6,12.4,0.0,0.0,0.0,0.0,3,14.1,29.9,113
436,2013-09-10,29.9,17.4,0.5,0.5,0.0,2.0,51,17.0,33.8,215
437,2013-09-11,33.3,21.9,0.2,0.2,0.0,1.0,51,13.8,22.3,224
438,2013-09-12,30.7,22.2,10.6,10.6,0.0,7.0,63,15.8,39.2,214
439,2013-09-13,23.4,16.5,1.0,1.0,0.0,4.0,51,18.2,36.7,313
440,2013-09-14,18.0,13.3,0.0,0.0,0.0,0.0,3,17.9,36.0,318
441,2013-09-15,21.4,10.0,0.0,0.0,0.0,0.0,3,11.0,23.0,275
442,2013-09-16,21.1,14.5,0.5,0.5,0.0,3.0,51,17.7,35.3,322
443,2013-09-17,17.1,9.2,0.0,0.0,0.0,0.0,0,21.4,40.3,24
444,2013-09-18,20.8,8.5,0.0,0.0,0.0,0.0,0,8.3,19.4,237
445,2013-09-19,23.6,9.7,0.0,0.0,0.0,0.0,0,9.5,20.9,234
446,2013-09-20,24.7,10.7,0.0,0.0,0.0,0.0,0,12.6,25.2,195
447,2013-09-21,24.0,12.7,1.3,1.3,0.0,5.0,53,25.2,50.4,176
448,2013-09-22,20.0,14.1,19.0,19.0,0.0,7.0,63,18.7,43.6,308
449,2013-09-23,17.8,9.9,0.0,0.0,0.0,0.0,0,15.1,33.5,325
450,2013-09-24,21.7,8.0,0.0,0.0,0.0,0.0,0,12.8,25.2,316
451,2013-09-25,21.6,9.0,0.0,0.0,0.0,0.0,3,13.0,24.5,345
452,2013-09-26,19.7,11.7,0.1,0.1,0.0,1.0,51,11.8,22.3,36
453,2013-09-27,19.0,11.1,0.0,0.0,0.0,0.0,3,10.2,21.2,28
454,2013-09-28,21.5,12.3,0.0,0.0,0.0,0.0,3,11.4,22.7,47
455,2013-09-29,20.2,10.9,0.0,0.0,0.0,0.0,3,7.6,19.8,66
456,2013-09-30,21.7,10.2,0.0,0.0,0.0,0.0,3,7.5,19.1,11
457,2013-10-01,25.7,11.1,0.0,0.0,0.0,0.0,2,9.7,20.2,281
458,2013-10-02,27.4,13.3,0.0,0.0,0.0,0.0,0,15.0,27.7,281
459,2013-10-03,25.5,13.4,0.0,0.0,0.0,0.0,3,9.0,15.8,270
460,2013-10-04,28.6,16.0,0.0,0.0,0.0,0.0,3,10.1,24.8,231
461,2013-10-05,25.3,17.4,0.0,0.0,0.0,0.0,3,10.5,19.8,88
462,2013-10-06,22.0,18.2,0.1,0.1,0.0,1.0,51,17.5,37.1,118
463,2013-10-07,23.3,14.3,11.6,11.6,0.0,8.0,63,28.6,69.5,187
464,2013-10-08,19.1,11.7,0.0,0.0,0.0,0.0,3,14.5,31.0,349
465,2013-10-09,16.6,11.6,0.0,0.0,0.0,0.0,3,19.3,38.2,50
466,2013-10-10,15.0,11.7,19.1,19.1,0.0,17.0,63,21.6,39.6,38
467,2013-10-11,19.6,13.4,12.2,12.2,0.0,10.0,63,21.1,40.7,42
468,2013-10-12,20.4,13.7,0.0,0.0,0.0,0.0,3,21.4,40.3,56
469,2013-10-13,17.0,12.7,0.0,0.0,0.0,0.0,3,20.4,35.6,69
470,2013-10-14,17.7,10.1,0.0,0.0,0.0,0.0,3,10.2,20.5,85
471,2013-10-15,20.2,9.6,0.0,0.0,0.0,0.0,3,9.5,17.6,77
472,2013-10-16,18.6,11.2,0.2,0.2,0.0,1.0,51,8.0,19.1,85
473,2013-10-17,21.4,14.3,0.7,0.7,0.0,2.0,53,14.5,27.4,197
474,2013-10-18,19.0,12.0,0.3,0.3,0.0,2.0,51,19.5,36.4,269
475,2013-10-19,17.5,8.0,1.0,1.0,0.0,2.0,53,14.9,36.4,190
476,2013-10-20,16.3,8.6,0.0,0.0,0.0,0.0,2,18.4,35.6,278
477,2013-10-21,17.8,6.5,0.0,0.0,0.0,0.0,0,15.8,28.4,212
478,2013-10-22,17.9,9.4,0.0,0.0,0.0,0.0,3,14.4,29.5,233
479,2013-10-23,11.4,6.9,0.0,0.0,0.0,0.0,3,14.5,30.2,345
480,2013-10-24,11.0,4.3,0.0,0.0,0.0,0.0,1,21.6,49.0,275
481,2013-10-25,11.1,3.7,0.0,0.0,0.0,0.0,3,22.7,43.9,289
482,2013-10-26,11.8,2.3,0.0,0.0,0.0,0.0,3,22.8,45.0,229
483,2013-10-27,14.0,6.5,0.0,0.0,0.0,0.0,3,17.9,34.2,270
484,2013-10-28,15.3,2.8,0.0,0.0,0.0,0.0,3,16.9,31.0,269
485,2013-10-29,12.1,5.6,0.0,0.0,0.0,0.0,3,11.6,28.1,32
486,2013-10-30,15.2,7.8,0.0,0.0,0.0,0.0,3,10.3,20.9,206
487,2013-10-31,18.9,8.8,1.2,1.2,0.0,3.0,53,19.8,40.3,180
488,2013-11-01,20.3,11.7,1.9,1.9,0.0,6.0,53,29.7,81.0,214
489,2013-11-02,18.4,10.6,0.0,0.0,0.0,0.0,3,9.5,22.7,307
490,2013-11-03,10.5,4.2,0.0,0.0,0.0,0.0,3,18.4,38.5,342
491,2013-11-04,6.9,0.8,0.0,0.0,0.0,0.0,3,17.1,35.3,27
492,2013-11-05,12.0,3.5,0.0,0.0,0.0,0.0,3,10.9,24.8,114
493,2013-11-06,14.9,5.9,0.0,0.0,0.0,0.0,3,14.0,25.9,174
494,2013-11-07,15.6,7.0,2.7,2.7,0.0,6.0,53,18.9,37.4,262
495,2013-11-08,9.0,3.6,0.0,0.0,0.0,0.0,3,24.6,47.5,291
496,2013-11-09,8.8,0.8,0.0,0.0,0.0,0.0,3,13.7,28.1,242
497,2013-11-10,13.4,4.3,0.0,0.0,0.0,0.0,2,29.7,55.8,256
498,2013-11-11,11.0,3.8,0.0,0.0,0.0,0.0,3,19.8,38.9,259
499,2013-11-12,8.4,0.1,2.1,1.6,0.42,6.0,71,22.4,44.6,318
500,2013-11-13,3.6,-2.1,0.0,0.0,0.0,0.0,0,18.5,38.9,306
501,2013-11-14,10.0,-0.7,0.0,0.0,0.0,0.0,2,19.0,36.0,242
502,2013-11-15,13.2,-0.2,0.0,0.0,0.0,0.0,3,13.8,25.9,230
503,2013-11-16,13.6,3.0,0.8,0.8,0.0,3.0,51,9.4,18.0,213
504,2013-11-17,16.2,6.8,0.0,0.0,0.0,0.0,3,12.3,24.5,130
505,2013-11-18,17.3,9.7,7.1,7.1,0.0,3.0,63,23.9,68.0,237
506,2013-11-19,8.6,2.2,0.0,0.0,0.0,0.0,3,26.3,49.3,313
507,2013-11-20,6.1,-1.0,0.0,0.0,0.0,0.0,3,17.3,33.8,10
508,2013-11-21,8.7,-1.6,0.0,0.0,0.0,0.0,3,12.5,21.2,68
509,2013-11-22,13.0,6.0,2.1,2.1,0.0,5.0,53,12.4,33.5,232
510,2013-11-23,10.4,1.2,0.0,0.0,0.0,0.0,3,23.8,48.6,303
511,2013-11-24,0.1,-4.6,0.0,0.0,0.14,0.0,71,36.5,74.5,307
512,2013-11-25,1.0,-5.2,0.0,0.0,0.0,0.0,3,22.7,43.6,270
513,2013-11-26,4.7,-1.7,8.0,8.0,0.0,9.0,61,16.9,26.6,160
514,2013-11-27,14.4,1.6,58.4,58.4,0.0,21.0,65,28.6,83.2,278
515,2013-11-28,1.3,-2.4,0.0,0.0,0.0,0.0,3,25.4,48.6,291
516,2013-11-29,2.7,-3.5,0.0,0.0,0.0,0.0,3,10.7,22.3,305
517,2013-11-30,2.0,-4.5,0.0,0.0,0.0,0.0,3,10.9,22.3,50
518,2013-12-01,7.7,-1.3,0.0,0.0,0.0,0.0,3,8.1,14.8,304
519,2013-12-02,7.8,0.7,0.0,0.0,0.0,0.0,3,8.7,13.0,6
520,2013-12-03,10.3,0.6,0.0,0.0,0.0,0.0,3,8.3,16.6,329
521,2013-12-04,10.6,0.5,0.0,0.0,0.0,0.0,3,7.4,16.6,61
522,2013-12-05,13.3,5.5,0.0,0.0,0.0,0.0,3,9.7,21.2,147
523,2013-12-06,14.2,3.5,16.8,16.8,0.0,19.0,63,17.8,40.0,335
524,2013-12-07,5.0,-0.8,8.5,8.5,0.0,6.0,63,17.1,33.5,327
525,2013-12-08,0.5,-3.6,3.2,0.1,2.17,10.0,73,14.8,25.2,21
526,2013-12-09,4.7,-0.4,8.1,6.4,1.19,14.0,73,18.6,33.1,22
527,2013-12-10,0.5,-3.1,6.2,0.0,4.41,7.0,75,18.5,36.0,261
528,2013-12-11,-0.7,-5.7,0.0,0.0,0.0,0.0,2,18.4,37.4,253
529,2013-12-12,-4.3,-8.0,0.0,0.0,0.0,0.0,3,16.8,37.1,293
530,2013-12-13,-0.2,-8.2,0.0,0.0,0.0,0.0,3,21.6,41.0,255
531,2013-12-14,1.7,-6.6,11.8,2.0,7.0,13.0,75,22.5,47.9,54
532,2013-12-15,4.5,-2.2,15.5,15.3,0.14,6.0,71,29.7,55.8,327
533,2013-12-16,-2.9,-9.6,0.0,0.0,0.0,0.0,3,20.0,40.3,274
534,2013-12-17,1.1,-6.8,6.8,1.2,3.99,13.0,73,14.0,27.0,33
535,2013-12-18,1.1,-9.7,0.0,0.0,0.0,0.0,3,17.9,33.1,290
536,2013-12-19,4.5,-8.6,0.0,0.0,0.0,0.0,3,13.7,24.5,236
537,2013-12-20,6.7,-1.0,0.0,0.0,0.0,0.0,3,12.3,24.1,220
538,2013-12-21,15.4,4.2,0.8,0.8,0.0,2.0,53,14.3,32.4,221
539,2013-12-22,18.6,12.9,1.2,1.2,0.0,3.0,53,22.9,47.9,213
540,2013-12-23,15.4,5.3,19.3,19.3,0.0,14.0,63,17.9,41.8,274
541,2013-12-24,4.5,-1.1,0.0,0.0,0.0,0.0,3,21.3,36.4,323
542,2013-12-25,-1.7,-5.5,0.0,0.0,0.0,0.0,3,21.0,38.9,323
543,2013-12-26,1.7,-3.7,0.0,0.0,0.0,0.0,3,13.5,27.0,259
544,2013-12-27,4.0,-4.1,0.0,0.0,0.0,0.0,3,15.2,29.5,260
545,2013-12-28,9.0,-2.8,0.0,0.0,0.0,0.0,3,16.7,31.7,233
546,2013-12-29,5.4,0.4,24.5,24.5,0.0,9.0,63,20.9,58.0,300
547,2013-12-30,4.3,-3.8,0.0,0.0,0.0,0.0,3,17.6,34.6,303
548,2013-12-31,1.1,-6.2,0.0,0.0,0.0,0.0,3,20.8,41.4,273
549,2014-01-01,1.2,-5.2,0.0,0.0,0.0,0.0,3,15.0,29.5,273
550,2014-01-02,-1.7,-7.4,3.9,0.0,2.94,8.0,73,23.1,46.8,32
551,2014-01-03,-8.3,-18.9,10.1,0.0,7.14,11.0,75,28.8,54.4,341
552,2014-01-04,-6.5,-20.1,0.0,0.0,0.0,0.0,3,12.0,17.6,240
553,2014-01-05,6.2,-11.9,0.1,0.1,0.0,1.0,51,15.2,28.4,162
554,2014-01-06,11.4,-3.5,8.0,8.0,0.0,13.0,61,27.0,67.0,224
555,2014-01-07,-5.8,-16.3,0.0,0.0,0.0,0.0,0,32.4,62.3,273
556,2014-01-08,-5.0,-13.1,0.0,0.0,0.0,0.0,3,15.4,29.5,257
557,2014-01-09,-0.4,-7.7,0.0,0.0,0.0,0.0,3,8.2,17.3,265
558,2014-01-10,2.7,-5.5,2.1,1.8,0.28,6.0,71,8.6,16.6,68
559,2014-01-11,12.6,1.0,13.8,13.8,0.0,19.0,61,23.1,65.9,183
560,2014-01-12,9.0,-0.6,0.0,0.0,0.0,0.0,3,20.4,44.6,275
561,2014-01-13,10.0,-3.0,0.0,0.0,0.0,0.0,3,14.8,29.9,194
562,2014-01-14,7.9,3.0,10.1,10.1,0.0,14.0,61,12.9,25.2,227
563,2014-01-15,8.4,-1.1,0.0,0.0,0.0,0.0,3,10.7,21.2,187
564,2014-01-16,4.0,-0.5,0.2,0.2,0.0,1.0,51,10.4,18.7,328
565,2014-01-17,5.1,-4.0,0.0,0.0,0.0,0.0,3,10.9,21.6,207
566,2014-01-18,4.8,-2.5,4.8,4.8,0.0,8.0,61,16.8,34.6,312
567,2014-01-19,2.1,-4.0,0.0,0.0,0.0,0.0,3,20.4,40.3,246
568,2014-01-20,6.9,-1.0,0.0,0.0,0.0,0.0,3,20.5,38.2,252
569,2014-01-21,-1.5,-10.7,8.6,0.0,6.23,12.0,75,22.3,41.4,12
570,2014-01-22,-10.2,-16.7,0.5,0.0,0.7,4.0,71,23.4,43.9,334
571,2014-01-23,-7.7,-20.6,0.0,0.0,0.0,0.0,3,20.4,37.4,281
572,2014-01-24,-8.5,-18.8,0.0,0.0,0.0,0.0,3,16.6,31.3,258
573,2014-01-25,-4.1,-12.6,1.2,0.0,0.91,5.0,73,21.1,41.4,209
574,2014-01-26,-6.6,-12.4,0.1,0.0,0.14,1.0,71,18.4,37.1,247
575,2014-01-27,5.0,-7.0,0.0,0.0,0.0,0.0,3,23.5,44.3,261
576,2014-01-28,-7.6,-12.5,0.0,0.0,0.0,0.0,3,15.8,32.4,309
577,2014-01-29,-5.7,-10.9,1.5,0.0,1.12,7.0,73,18.0,34.6,276
578,2014-01-30,-3.0,-13.5,0.0,0.0,0.0,0.0,3,11.5,23.0,215
579,2014-01-31,3.7,-11.3,0.0,0.0,0.0,0.0,3,13.0,23.8,251
580,2014-02-01,5.8,-4.6,0.0,0.0,0.0,0.0,3,11.9,23.0,169
581,2014-02-02,10.5,-3.6,0.0,0.0,0.0,0.0,3,11.1,17.6,269
582,2014-02-03,3.4,-2.9,27.4,0.7,18.69,17.0,75,16.9,34.2,5
583,2014-02-04,-0.3,-12.4,0.0,0.0,0.0,0.0,3,10.0,17.3,359
584,2014-02-05,0.5,-4.6,27.2,15.9,8.05,16.0,75,21.7,37.1,36
585,2014-02-06,-1.1,-9.5,0.0,0.0,0.0,0.0,3,17.0,32.0,313
586,2014-02-07,-1.7,-14.1,0.0,0.0,0.0,0.0,3,13.4,25.2,257
587,2014-02-08,-3.3,-13.9,0.0,0.0,0.14,0.0,71,12.2,22.7,271
588,2014-02-09,-3.1,-14.6,2.3,0.0,1.68,5.0,73,10.1,18.0,285
589,2014-02-10,-3.2,-12.5,0.2,0.0,0.14,1.0,71,16.1,31.0,294
590,2014-02-11,-5.5,-18.5,0.0,0.0,0.0,0.0,0,13.5,26.6,308
591,2014-02-12,-6.7,-18.6,0.0,0.0,0.0,0.0,3,12.2,19.8,14
592,2014-02-13,1.2,-7.9,41.3,8.3,23.1,20.0,75,33.9,65.5,38
593,2014-02-14,3.3,-2.3,11.7,3.2,5.95,8.0,75,29.4,53.3,279
594,2014-02-15,0.3,-5.4,5.4,0.1,3.71,10.0,73,26.3,53.6,0
595,2014-02-16,-2.9,-9.1,0.0,0.0,0.14,0.0,71,26.5,53.6,294
596,2014-02-17,-1.7,-12.1,0.0,0.0,0.0,0.0,3,18.1,32.4,297
597,2014-02-18,3.7,-9.6,3.1,1.0,1.47,8.0,73,20.9,39.2,222
598,2014-02-19,5.1,-5.7,4.6,4.6,0.0,5.0,63,18.4,42.1,210
599,2014-02-20,4.8,-3.6,0.0,0.0,0.0,0.0,3,16.8,40.0,257
600,2014-02-21,10.6,0.5,3.5,3.5,0.0,3.0,63,22.0,54.4,122
601,2014-02-22,8.7,-3.9,0.0,0.0,0.0,0.0,2,18.3,34.9,230
602,2014-02-23,9.6,-2.3,0.0,0.0,0.0,0.0,3,12.6,19.1,260
603,2014-02-24,2.5,-4.4,0.8,0.8,0.0,3.0,51,26.8,52.9,287
604,2014-02-25,-1.0,-9.4,0.0,0.0,0.14,0.0,71,26.0,49.0,277
605,2014-02-26,-1.6,-8.5,0.5,0.0,0.42,4.0,71,21.6,47.5,277
606,2014-02-27,-0.6,-11.1,0.2,0.0,0.21,1.0,71,26.1,52.2,262
607,2014-02-28,-5.3,-15.6,0.0,0.0,0.0,0.0,0,23.2,47.9,300
608,2014-03-01,2.0,-8.8,0.0,0.0,0.0,0.0,3,12.2,24.5,187
609,2014-03-02,3.6,-5.4,0.5,0.2,0.28,4.0,71,9.0,21.2,271
610,2014-03-03,-1.5,-11.9,3.5,0.0,2.59,8.0,73,18.4,39.6,344
611,2014-03-04,-2.3,-16.1,0.0,0.0,0.0,0.0,3,10.0,19.1,325
